	label	title	auth	year	freq	htid	file	path	words	read	pre	verb	nounp
61	p	The anatomy of knowledge; an essay in objective logic,	Hooper, Charles E.; Rationalist Press Association.	1906.0	0.143970373	uc2.ark:/13960/t01z42w93	uc2.ark+=13960=t01z42w93	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/01/z4/2w/93/ark+=13960=t01z42w93/uc2.ark+=13960=t01z42w93.basic.json.bz2	19440.0	13.783074896386616	0.3224821973550356	0.15401234567901234	0.023251028806584362
62	p	Typical methods of thinking in science and philosophy ...	Kells, Lucas Carlisle, 1882-	1910.0	0.14383523199999998	uc2.ark:/13960/t3fx7601k	uc2.ark+=13960=t3fx7601k	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/3f/x7/60/1k/ark+=13960=t3fx7601k/uc2.ark+=13960=t3fx7601k.basic.json.bz2	135604.0	11.21037093043521	0.38738267982394436	0.14060057225450576	0.016939028347246393
63	?	Evolutionary naturalism,	Sellars, Roy Wood, 1880-	1922.0	0.143401681	mdp.39015010936485	mdp.39015010936485	basic/mdp/pairtree_root/39/01/50/10/93/64/85/39015010936485/mdp.39015010936485.basic.json.bz2	591.0	7.571805385556917	0.5734597156398105	0.10829103214890017	0.049069373942470386
64	?	A plea for humanity.	Robertson, James. [from old catalog]	1881.0	0.143137255	loc.ark:/13960/t5x642703	loc.ark+=13960=t5x642703	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/5x/64/27/03/ark+=13960=t5x642703/loc.ark+=13960=t5x642703.basic.json.bz2	121240.0	14.227201642480797	0.36357176693510185	0.10715110524579347	0.04845760475090729
65	p	Introduction to the history of modern philosophy / by Arthur Stone Dewing.	Dewing, Arthur S. 1880-1971.	1903.0	0.143128022	uc2.ark:/13960/t87h1hb1w	uc2.ark+=13960=t87h1hb1w	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/87/h1/hb/1w/ark+=13960=t87h1hb1w/uc2.ark+=13960=t87h1hb1w.basic.json.bz2	2426.0	13.281995203836935	0.4427032321253673	0.12819455894476506	0.04245671887881286
66	soc	New methods of history : an address / by C.C. Baldwin.	Baldwin, C. C. 1834-1895.	1907.0	0.14312354300000002	yale.39002054232518	yale.39002054232518	basic/yale/pairtree_root/39/00/20/54/23/25/18/39002054232518/yale.39002054232518.basic.json.bz2	211640.0	16.374006094932746	0.4462319849434089	0.13236155736155736	0.02757985257985258
67	p	The ground and goal of human life, by Charles Gray Shaw ...	Shaw, Charles Gray, 1871-	1919.0	0.142938744	uc2.ark:/13960/t5w66dr1w	uc2.ark+=13960=t5w66dr1w	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/5w/66/dr/1w/ark+=13960=t5w66dr1w/uc2.ark+=13960=t5w66dr1w.basic.json.bz2	122496.0	11.969835307194682	0.3966296038915914	0.14907425548589343	0.013951475966562174
68	?	Critical realism;	Sellars, Roy Wood, 1880-	1916.0	0.142926002	uc2.ark:/13960/t70v8dw4x	uc2.ark+=13960=t70v8dw4x	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/70/v8/dw/4x/ark+=13960=t70v8dw4x/uc2.ark+=13960=t70v8dw4x.basic.json.bz2	132731.0	15.093401330755384	0.3980521287450144	0.1272272490977993	0.00792580482328921
69	p	Studies in human nature, by J. B. Baillie.	Baillie, James Black.	1921.0	0.142846688	uc2.ark:/13960/t7gq71t42	uc2.ark+=13960=t7gq71t42	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/7g/q7/1t/42/ark+=13960=t7gq71t42/uc2.ark+=13960=t7gq71t42.basic.json.bz2	122369.0	14.34943103590788	0.400402999646856	0.11218527568256666	0.03394650605954122
70	theo	The reconstruction of religion : a sociological view / by Charles A. Ellwood.	Ellwood, Charles A. 1873-1946.	1922.0	0.142677359	uc2.ark:/13960/t8x92464h	uc2.ark+=13960=t8x92464h	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/8x/92/46/4h/ark+=13960=t8x92464h/uc2.ark+=13960=t8x92464h.basic.json.bz2	136907.0	11.142927080397918	0.3870561672028293	0.14005127568349318	0.01821674567407072
71	?	Evolutionary naturalism,	Sellars, Roy Wood, 1880-	1922.0	0.142616673	uc2.ark:/13960/t18k7863h	uc2.ark+=13960=t18k7863h	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/18/k7/86/3h/ark+=13960=t18k7863h/uc2.ark+=13960=t18k7863h.basic.json.bz2	13674.0	13.881628804752662	0.3834381907838803	0.131490419774755	0.011481643995904636
72	ed	The place of university extension / by Simon N. Patten.	Patten, Simon N. 1852-1922.	1894.0	0.14242044199999998	loc.ark:/13960/t7fr0mk0d	loc.ark+=13960=t7fr0mk0d	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/7f/r0/mk/0d/ark+=13960=t7fr0mk0d/loc.ark+=13960=t7fr0mk0d.basic.json.bz2	82503.0	11.199849547721474	0.4244014624366081	0.14363114068579325	0.009599650921784662
73	theo	The validity of the religious experience, a preliminary study in the philosophy of religion,	Barrow, George Alexander.	1917.0	0.142374958	uc2.ark:/13960/t91836c97	uc2.ark+=13960=t91836c97	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/91/83/6c/97/ark+=13960=t91836c97/uc2.ark+=13960=t91836c97.basic.json.bz2	132749.0	14.7555269957784	0.3979772063881607	0.12713466768111248	0.008775960647537835
74	p	Studies in human nature, by J. B. Baillie.	Baillie, J. B. Sir, 1872-1940.	1922.0	0.14225668800000002	uc2.ark:/13960/t8pc36m91	uc2.ark+=13960=t8pc36m91	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/8p/c3/6m/91/ark+=13960=t8pc36m91/uc2.ark+=13960=t8pc36m91.basic.json.bz2	19594.0	14.775281366019119	0.2955991875423155	0.13034602429315095	0.02245585383280596
75	?	The concept of control.	Elkus, Savilla Alice, 1874-	1907.0	0.14223356	uc2.ark:/13960/t45q4tr4x	uc2.ark+=13960=t45q4tr4x	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/45/q4/tr/4x/ark+=13960=t45q4tr4x/uc2.ark+=13960=t45q4tr4x.basic.json.bz2	181529.0	13.491200060004072	0.4078511523010783	0.13517399423783527	0.01754540596819241
76	theo	Moral values and the idea of God; The Gifford lectures delivered in the University of Aberdeen in 1914 and 1915, by W. R. Sorley.	Sorley, W. R. 1855-1935.	1921.0	0.14177968900000001	uc2.ark:/13960/t3nv9cp40	uc2.ark+=13960=t3nv9cp40	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/3n/v9/cp/40/ark+=13960=t3nv9cp40/uc2.ark+=13960=t3nv9cp40.basic.json.bz2	184728.0	13.302887329803763	0.42096966661264895	0.1055010610194448	0.026087003594474037
77	p	A study of ethical principles / by James Seth.	Seth, James, 1860-1924.	1898.0	0.141776903	uc2.ark:/13960/t3cz34268	uc2.ark+=13960=t3cz34268	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/3c/z3/42/68/ark+=13960=t3cz34268/uc2.ark+=13960=t3cz34268.basic.json.bz2	23376.0	13.60795916905374	0.40368288891546095	0.12435831622176591	0.033196440793976725
78	p	The formal and material elements of Kant's ethics,	Washington, William Morrow, 1877-	1898.0	0.141705558	uc2.ark:/13960/t9b56gk8n	uc2.ark+=13960=t9b56gk8n	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/9b/56/gk/8n/ark+=13960=t9b56gk8n/uc2.ark+=13960=t9b56gk8n.basic.json.bz2	194518.0	16.240192963021816	0.3601138964881916	0.12071376427888422	0.027812336133416958
79	p	The idealistic reaction against science / by Professor Aliotta ... tr. by Agnes McCaskill.	Aliotta, Antonio, 1881-	1914.0	0.14109993199999998	uc2.ark:/13960/t6930rk00	uc2.ark+=13960=t6930rk00	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/69/30/rk/00/ark+=13960=t6930rk00/uc2.ark+=13960=t6930rk00.basic.json.bz2	123588.0	14.531724975478806	0.36312257900641365	0.1297860633718484	0.02365925494384568
80	p	Science & religion in contemporary philosophy, by Ã‰mile Boutroux. Tr. by Jonathan Nield.	Boutroux, Ã‰tienne Ã‰mile Marie, 1845-; Nield, Jonathan.	1911.0	0.141019852	uc2.ark:/13960/t46q1vn07	uc2.ark+=13960=t46q1vn07	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/46/q1/vn/07/ark+=13960=t46q1vn07/uc2.ark+=13960=t46q1vn07.basic.json.bz2	27528.0	12.763458318699843	0.3070569785676947	0.06048387096774194	0.17218831734960768
81	x	Literature subject headings with list of Shakespeare collections and Language subject headings.	Library of Congress. Catalog Division.	1920.0	0.140875133	uc2.ark:/13960/t39021x53	uc2.ark+=13960=t39021x53	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/39/02/1x/53/ark+=13960=t39021x53/uc2.ark+=13960=t39021x53.basic.json.bz2	40627.0	14.967211884238633	0.327817993795243	0.10505328968420016	0.0510744086444975
82	p	Total utility and the economic judgment compared with their ethical counterparts ...	Parris, Marion, 1879-	1909.0	0.14065034	uc2.ark:/13960/t9t151q18	uc2.ark+=13960=t9t151q18	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/9t/15/1q/18/ark+=13960=t9t151q18/uc2.ark+=13960=t9t151q18.basic.json.bz2	104973.0	12.868144896301278	0.3634182355112588	0.11723014489440142	0.032351176016690006
83	soc	Introduction to sociology. By Arthur Fairbanks.	Fairbanks, Arthur, 1864-1944.	1896.0	0.14039992099999998	uc2.ark:/13960/t24b3055t	uc2.ark+=13960=t24b3055t	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/24/b3/05/5t/ark+=13960=t24b3055t/uc2.ark+=13960=t24b3055t.basic.json.bz2	42308.0	12.78552737771179	0.35142034297682945	0.11541552425073272	0.04736692824052189
84	p	Some phases in the development of the subjective point of view during the post-Aristotelian period, by Dagny Gunhilda Sunne.	Sunne, Dagny Gunhilda.	1911.0	0.14019942300000002	uc2.ark:/13960/t3513wf5n	uc2.ark+=13960=t3513wf5n	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/35/13/wf/5n/ark+=13960=t3513wf5n/uc2.ark+=13960=t3513wf5n.basic.json.bz2	56066.0	14.152485123362379	0.4293741144281038	0.1328255984018835	0.013234402311561375
85	theo	The philosophy of religion; lectures written for the Elliott lectureship at the Western theological seminary, Pittsburgh, Penna., U. S. A., 1916, by Alexander Thomas Ormond ...	Ormond, Alexander Thomas, 1847-1915.	1922.0	0.140128472	uc2.ark:/13960/t2j67c36t	uc2.ark+=13960=t2j67c36t	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/2j/67/c3/6t/ark+=13960=t2j67c36t/uc2.ark+=13960=t2j67c36t.basic.json.bz2	181363.0	13.45795352501099	0.4075268360982647	0.13470222702535797	0.017522868501292987
86	theo	Moral values and the idea of God; The Gifford lectures delivered in the University of Aberdeen in 1914 and 1915, by W. R. Sorley.	Sorley, W. R. 1855-1935.	1918.0	0.140012204	uc2.ark:/13960/t9765d354	uc2.ark+=13960=t9765d354	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/97/65/d3/54/ark+=13960=t9765d354/uc2.ark+=13960=t9765d354.basic.json.bz2	31023.0	11.234993034798766	0.4451685574060665	0.12716371724204623	0.05657093124456049
87	theo	The idea of God in relation to theology ...	Read, Eliphalet Allison, d 1900.	1900.0	0.139742913	uc2.ark:/13960/t9x060t53	uc2.ark+=13960=t9x060t53	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/9x/06/0t/53/ark+=13960=t9x060t53/uc2.ark+=13960=t9x060t53.basic.json.bz2	86661.0	11.529792122435527	0.42612963276358096	0.13207786662974116	0.013373951373743668
88	ed	The philosophy of teaching, by Arnold Tompkins.	Tompkins, Arnold.	1904.0	0.139620792	uc2.ark:/13960/t3kw5b523	uc2.ark+=13960=t3kw5b523	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/3k/w5/b5/23/ark+=13960=t3kw5b523/uc2.ark+=13960=t3kw5b523.basic.json.bz2	106135.0	15.119369349435186	0.37363540623153785	0.133480944080652	0.018985254628539124
89	p	A critical exposition of Bergson's philosophy,	Stewart, John M'Kellar.	1911.0	0.139475723	uc2.ark:/13960/t7zk5jw0f	uc2.ark+=13960=t7zk5jw0f	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/7z/k5/jw/0f/ark+=13960=t7zk5jw0f/uc2.ark+=13960=t7zk5jw0f.basic.json.bz2	186641.0	13.9571219755349	0.4192900691757533	0.10578597414287322	0.027941341934515997
90	p	A study of ethical principles / by James Seth.	Seth, James, 1860-1924.	1910.0	0.13944028	uc2.ark:/13960/t4hm5543z	uc2.ark+=13960=t4hm5543z	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/4h/m5/54/3z/ark+=13960=t4hm5543z/uc2.ark+=13960=t4hm5543z.basic.json.bz2	43883.0	15.089943975729224	0.37720836987846135	0.11551170157008409	0.020509080965294076
91	theo	The logic of religion ...	Watson, Arthur Clinton.	1918.0	0.139371056	uc2.ark:/13960/t1xd0ss88	uc2.ark+=13960=t1xd0ss88	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/1x/d0/ss/88/ark+=13960=t1xd0ss88/uc2.ark+=13960=t1xd0ss88.basic.json.bz2	35228.0	15.388151539750186	0.38171715118248967	0.12478710116952424	0.03573861700919723
92	p	The nature of life; a study in metaphysical analysis, by Florence Webster.	Webster, Florence, 1889-	1922.0	0.139266824	uc2.ark:/13960/t3bz6393c	uc2.ark+=13960=t3bz6393c	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/3b/z6/39/3c/ark+=13960=t3bz6393c/uc2.ark+=13960=t3bz6393c.basic.json.bz2	111088.0	18.668725986552165	0.47065700793177756	0.11348660521388448	0.01816577848192424
93	theo	The Christian view of the world. Nathaniel William Taylor lectures for 1910-1911, delivered before the Divinity School of Yale University, by George John Blewett.	Blewett, George John, 1873-1912.	1912.0	0.139232246	uc2.ark:/13960/t1ng4nn0p	uc2.ark+=13960=t1ng4nn0p	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/1n/g4/nn/0p/ark+=13960=t1ng4nn0p/uc2.ark+=13960=t1ng4nn0p.basic.json.bz2	55624.0	15.142885723631377	0.36620100366201	0.13443837192578742	0.004692219185962894
94	?	The contingency of the laws of nature / by Ã‰mile Boutroux ... authorized translation by Fred Rothwell ...	Boutroux, Emile, 1845-1921.; Rothwell, Fred, 1869-	1920.0	0.139159149	uc2.ark:/13960/t8kd20h59	uc2.ark+=13960=t8kd20h59	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/8k/d2/0h/59/ark+=13960=t8kd20h59/uc2.ark+=13960=t8kd20h59.basic.json.bz2	42869.0	15.413478291980073	0.36180447217888717	0.11381184538944225	0.05661433670017962
95	theo	The reaction against metaphysics in theology ... by Douglas Clyde Macintosh.	Macintosh, Douglas Clyde, 1877-1948.	1911.0	0.13908648	uc2.ark:/13960/t8v98245x	uc2.ark+=13960=t8v98245x	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/8v/98/24/5x/ark+=13960=t8v98245x/uc2.ark+=13960=t8v98245x.basic.json.bz2	301159.0	12.803586209200265	0.4086130136986301	0.1275239989507204	0.028705766721233632
96	theo	The philosophical basis of theism; an examination of the personality of man to ascertain his capacity to know and serve God, and the validity of the principles underlying the defence of theism,	Harris, Samuel, 1814-1899.	1883.0	0.13906691	uc2.ark:/13960/t92807f7r	uc2.ark+=13960=t92807f7r	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/92/80/7f/7r/ark+=13960=t92807f7r/uc2.ark+=13960=t92807f7r.basic.json.bz2	240870.0	13.29656648439444	0.38419733344858137	0.1321293643874289	0.03171835429899946
97	theo	The philosophy of religion, by George Galloway ...	Galloway, George, 1954-	1914.0	0.138968204	uc2.ark:/13960/t0zp3z14g	uc2.ark+=13960=t0zp3z14g	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/0z/p3/z1/4g/ark+=13960=t0zp3z14g/uc2.ark+=13960=t0zp3z14g.basic.json.bz2	29718.0	13.5878423208035	0.3571058091286307	0.13291607779796757	0.029544383875092537
98	?	The physics of idealism ...	Hinman, Edgar Lenderson.	1906.0	0.138911013	uc2.ark:/13960/t8kd1sz1b	uc2.ark+=13960=t8kd1sz1b	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/8k/d1/sz/1b/ark+=13960=t8kd1sz1b/uc2.ark+=13960=t8kd1sz1b.basic.json.bz2	144438.0	14.711226283289257	0.39467205129567634	0.1291903792630748	0.027991248840332876
99	p	Kant and his English critics.	Watson, John, 1847-1939.	1881.0	0.138869709	uc2.ark:/13960/t48p5xq36	uc2.ark+=13960=t48p5xq36	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/48/p5/xq/36/ark+=13960=t48p5xq36/uc2.ark+=13960=t48p5xq36.basic.json.bz2	178560.0	12.35803691532859	0.40443340559631313	0.12520721326164874	0.014672939068100358
100	p	A realistic universe; an introd. to metaphysics.	Boodin, John Elof.	1916.0	0.138793711	uc2.ark:/13960/t87h1h098	uc2.ark+=13960=t87h1h098	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/87/h1/h0/98/ark+=13960=t87h1h098/uc2.ark+=13960=t87h1h098.basic.json.bz2	182088.0	13.618337122989796	0.4080542253421056	0.13477000131804404	0.017683757304160625
101	theo	Moral values and the idea of God; The Gifford lectures delivered in the University of Aberdeen in 1914 and 1915, by W. R. Sorley.	Sorley, W. R. 1855-1935.	1918.0	0.13876671699999998	uc2.ark:/13960/t1dj5hg91	uc2.ark+=13960=t1dj5hg91	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/1d/j5/hg/91/ark+=13960=t1dj5hg91/uc2.ark+=13960=t1dj5hg91.basic.json.bz2	19110.0	11.959276847162709	0.393984293969477	0.11538461538461539	0.05201465201465202
102	p	Experience; the rise and development of the concept in the history of philosophy ... by Marcus Neustaedter ...	Neustaedter, Marcus, 1871-	1907.0	0.13870378	uc2.ark:/13960/t4pk0945w	uc2.ark+=13960=t4pk0945w	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/4p/k0/94/5w/ark+=13960=t4pk0945w/uc2.ark+=13960=t4pk0945w.basic.json.bz2	2887.0	17.58377942075416	0.23847517730496454	0.03810183581572567	0.12435053688950468
103	soc	Outline of the course of lectures on the philosophy of history [read before the senior class of the Cornell university]	Wilson, William Dexter, 1816-1900. [from old catalog]	1870.0	0.13860640300000002	loc.ark:/13960/t0ns17n88	loc.ark+=13960=t0ns17n88	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/0n/s1/7n/88/ark+=13960=t0ns17n88/loc.ark+=13960=t0ns17n88.basic.json.bz2	11732.0	12.419859419817204	0.456440640772438	0.12708830548926014	0.028895329014660756
104	p	Philosophy of Henry James ... A digest, by J.A. Kellogg.	Kellogg, J. A.	1883.0	0.138596652	uc2.ark:/13960/t39z93g00	uc2.ark+=13960=t39z93g00	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/39/z9/3g/00/ark+=13960=t39z93g00/uc2.ark+=13960=t39z93g00.basic.json.bz2	47523.0	12.125289984957838	0.3713135208711434	0.11607011341876565	0.03598257685752162
105	p	Mediaeval philosophy illustrated from the system of Thomas Aquinas,	Wulf, M. de 1867-1947.	1922.0	0.138535522	uc2.ark:/13960/t21c2145t	uc2.ark+=13960=t21c2145t	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/21/c2/14/5t/ark+=13960=t21c2145t/uc2.ark+=13960=t21c2145t.basic.json.bz2	135931.0	11.66872409867025	0.3902205910463738	0.12665249280885155	0.026432528268018333
106	p	Systems of ethics ... by Aaron Schuyler.	Schuyler, Aaron, 1828-1913.	1902.0	0.138499485	uc2.ark:/13960/t4wh2gh1w	uc2.ark+=13960=t4wh2gh1w	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/4w/h2/gh/1w/ark+=13960=t4wh2gh1w/uc2.ark+=13960=t4wh2gh1w.basic.json.bz2	28065.0	10.589535510565117	0.44248695800906523	0.13098164974167112	0.03099946552645644
107	sci	Life, youth and success, constructive psychology from A to Z, an alphabet of affimation [!] by Harry Gaze ...	Gaze, Harry.	1918.0	0.138270088	uc2.ark:/13960/t91837g52	uc2.ark+=13960=t91837g52	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/91/83/7g/52/ark+=13960=t91837g52/uc2.ark+=13960=t91837g52.basic.json.bz2	97759.0	11.138680732677251	0.3954214920549421	0.13880051964525006	0.031291236612485805
108	p	The essentials of philosophy / by R.W. Sellars.	Sellars, Roy Wood, 1880-	1917.0	0.138123393	uc2.ark:/13960/t4dn4315s	uc2.ark+=13960=t4dn4315s	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/4d/n4/31/5s/ark+=13960=t4dn4315s/uc2.ark+=13960=t4dn4315s.basic.json.bz2	72797.0	15.582066361217553	0.4225161530394777	0.11934557742764125	0.007129414673681608
109	sci	Psychology and life, by Hugo MÃ_nsterberg.	MÃ_nsterberg, Hugo, 1863-1916.	1899.0	0.138122981	uc2.ark:/13960/t4fn16b8p	uc2.ark+=13960=t4fn16b8p	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/4f/n1/6b/8p/ark+=13960=t4fn16b8p/uc2.ark+=13960=t4fn16b8p.basic.json.bz2	106418.0	15.099885869314157	0.3739797751655459	0.13304140277020804	0.019085117179424533
110	p	A critical exposition of Bergson's philosophy / by J. M'Kellar Stewart.	Stewart, John M'Kellar.	1913.0	0.13798628699999999	uc2.ark:/13960/t7br8xs1d	uc2.ark+=13960=t7br8xs1d	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/7b/r8/xs/1d/ark+=13960=t7br8xs1d/uc2.ark+=13960=t7br8xs1d.basic.json.bz2	9740.0	19.865082034628106	0.32707317073170733	0.1135523613963039	0.03747433264887064
111	soc	The American philosophy of government and its effect on international relations,	Snow, Alpheus Henry, 1859-1920. [from old catalog]	1914.0	0.137976204	loc.ark:/13960/t50g4dj8h	loc.ark+=13960=t50g4dj8h	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/50/g4/dj/8h/ark+=13960=t50g4dj8h/loc.ark+=13960=t50g4dj8h.basic.json.bz2	48139.0	14.146912694544998	0.3674291049130587	0.12825359895303184	0.031035127443445023
112	p	The progress of philosophy. In the past and in the future. By Samuel Tyler ...	Tyler, Samuel, 1809-1877.	1858.0	0.137969446	uc2.ark:/13960/t2b858x2g	uc2.ark+=13960=t2b858x2g	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/2b/85/8x/2g/ark+=13960=t2b858x2g/uc2.ark+=13960=t2b858x2g.basic.json.bz2	118305.0	11.520903440143211	0.3862497353003459	0.11502472422974515	0.04823126664130848
113	p	The field of philosophy;	Leighton, Joseph Alexander, 1870-	1918.0	0.137924238	uc2.ark:/13960/t88g8jz3z	uc2.ark+=13960=t88g8jz3z	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/88/g8/jz/3z/ark+=13960=t88g8jz3z/uc2.ark+=13960=t88g8jz3z.basic.json.bz2	58422.0	14.68340008785228	0.37408002707046784	0.14396973742768135	0.014121392626065524
114	p	The philosophy of Bergson, by A.D. Lindsay ...	Lindsay, A. D. 1879-1952.	1911.0	0.137847097	uc2.ark:/13960/t0qr4r05x	uc2.ark+=13960=t0qr4r05x	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/0q/r4/r0/5x/ark+=13960=t0qr4r05x/uc2.ark+=13960=t0qr4r05x.basic.json.bz2	91486.0	13.357550777349989	0.4170403587443946	0.11752617886889798	0.02359923922786
115	p	Lectures on modern idealism, by Josiah Royce.	Royce, Josiah, 1855-1916.; Loewenberg, Jacob; Yale University. James Wesley Cooper Memorial Publication Fund.	1919.0	0.13767101199999998	uc2.ark:/13960/t74t6hz08	uc2.ark+=13960=t74t6hz08	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/74/t6/hz/08/ark+=13960=t74t6hz08/uc2.ark+=13960=t74t6hz08.basic.json.bz2	104782.0	12.886814128151155	0.3431167557242056	0.10969441316256609	0.04559943501746483
116	p	A Brief history of modern philosophy / by Harold HÃ¶ffding ; authorized translation by Charles Finley Sanders.	HÃ¸ffding, Harald, 1843-1931.; Sanders, Charles Finley, 1869-	1912.0	0.137655071	uc2.ark:/13960/t50g3md5c	uc2.ark+=13960=t50g3md5c	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/50/g3/md/5c/ark+=13960=t50g3md5c/uc2.ark+=13960=t50g3md5c.basic.json.bz2	57090.0	14.754935287845793	0.35703529411764706	0.13326326852338413	0.027342792082676474
